,observation,action,reward,next_observation,done
75,"[ 0.   0.   1.   0.   1.   1.   2.   0.   0.   1.   1.   1.   0.   1.
  0.   1.   0.   0.   1.   0.   0.   0.   0.   1.   0.4 -0.4]",4,-3.5,"[ 1.   0.   0.   0.   1.   1.   1.   2.   0.   1.   0.   1.   0.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.3 -0.4]",False
76,"[ 1.   0.   0.   0.   1.   1.   1.   2.   0.   1.   0.   1.   0.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.3 -0.4]",4,-3.23606797749979,"[ 1.   1.   0.   0.   1.   0.   1.   2.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.2 -0.4]",False
77,"[ 1.   1.   0.   0.   1.   0.   1.   2.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.2 -0.4]",2,-2.58113883008419,"[ 0.   0.   1.   0.   0.   0.   0.   0.   2.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.   0.1 -0.3]",False
78,"[ 0.   0.   1.   0.   0.   0.   0.   0.   2.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.   0.1 -0.3]",2,-2.0,"[ 0.   0.   0.   0.   0.   0.   0.   0.   2.   0.   3.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.  -0.2]",False
79,"[ 0.   0.   0.   0.   0.   0.   0.   0.   2.   0.   3.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.  -0.2]",1,-1.5,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   3.   2.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.  -0.1]",False
80,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   3.   2.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.  -0.1]",1,25,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 0. 0.]",True
81,"[ 0.   0.   0.   1.   1.   1.   0.   0.   1.   1.   1.   0.   1.   1.
  0.   0.   0.   1.   1.   0.   0.   0.   1.   1.  -0.3 -0.3]",0,-2.414213562373095,"[ 3.   1.   1.   0.   1.   0.   0.   0.   0.   1.   1.   1.   0.   1.
  1.   1.   0.   2.   1.   0.   0.   0.   0.   1.  -0.2 -0.2]",False
82,"[ 1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.
  1.   0.   0.   0.   0.   1.   0.   0.   0.   0.  -0.3  0.1]",5,-2.0,"[ 0.   0.   3.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   2.   0.   0.   0.   0.   0.   0.   0.   1.  -0.2  0. ]",False
83,"[ 0.   0.   1.   1.   3.   0.   0.   1.   1.   0.   0.   0.   0.   1.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.4  0.3]",0,-3.5,"[ 2.   0.   0.   0.   0.   0.   0.   0.   1.   1.   0.   0.   1.   1.
  0.   0.   0.   2.   0.   0.   0.   0.   0.   0.  -0.3  0.4]",False
84,"[ 3.   1.   1.   0.   1.   0.   0.   0.   0.   1.   1.   1.   0.   1.
  1.   1.   0.   2.   1.   0.   0.   0.   0.   1.  -0.2 -0.2]",0,-1.7071067811865475,"[ 0.   0.   0.   1.   0.   1.   3.   1.   1.   0.   1.   0.   0.   0.
  0.   1.   1.   2.   0.   0.   1.   1.   0.   0.  -0.1 -0.1]",False
85,"[ 0.   0.   3.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   2.   0.   0.   0.   0.   0.   0.   0.   1.  -0.2  0. ]",3,-1.5,"[ 1.   1.   1.   1.   1.   0.   0.   3.   0.   0.   0.   0.   0.   0.
  0.   0.   2.   0.   0.   0.   0.   0.   0.   0.  -0.1  0. ]",False
86,"[ 2.   0.   0.   0.   0.   0.   0.   0.   1.   1.   0.   0.   1.   1.
  0.   0.   0.   2.   0.   0.   0.   0.   0.   0.  -0.3  0.4]",3,-3.23606797749979,"[ 0.   2.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   1.
  0.   0.   2.   1.   1.   0.   0.   0.   0.   0.  -0.2  0.4]",False
87,"[ 0.   0.   0.   1.   0.   1.   3.   1.   1.   0.   1.   0.   0.   0.
  0.   1.   1.   2.   0.   0.   1.   1.   0.   0.  -0.1 -0.1]",0,25,"[0. 0. 0. 3. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 0. 2. 0. 0. 0. 1. 1. 0.
 0. 0.]",True
88,"[ 1.   1.   1.   1.   1.   0.   0.   3.   0.   0.   0.   0.   0.   0.
  0.   0.   2.   0.   0.   0.   0.   0.   0.   0.  -0.1  0. ]",3,25,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",True
89,"[ 0.   2.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   1.
  0.   0.   2.   1.   1.   0.   0.   0.   0.   0.  -0.2  0.4]",5,-2.58113883008419,"[ 2.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   2.   1.   1.   3.   0.   0.   1.   1.   0.  -0.1  0.3]",False
90,"[ 2.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   2.   1.   1.   3.   0.   0.   1.   1.   0.  -0.1  0.3]",5,-2.0,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  2.  0.  0.
 0.  0.  1.  1.  3.  1.  0.  0.2]",False
91,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  2.  0.  0.
 0.  0.  1.  1.  3.  1.  0.  0.2]",5,-1.7071067811865475,"[1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  3.
 0.  0.  0.  0.  0.  1.  0.1 0.1]",False
92,"[1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  3.
 0.  0.  0.  0.  0.  1.  0.1 0.1]",7,25,"[0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 3. 1. 1. 0.
 0. 0.]",True
93,"[ 0.   0.   3.   0.   0.   0.   0.   0.   0.   0.   2.   0.   0.   0.
  0.   0.   3.   0.   0.   0.   0.   0.   0.   0.  -0.2  0. ]",3,-1.5,"[ 1.   1.   1.   1.   1.   0.   0.   3.   0.   0.   0.   0.   0.   0.
  2.   0.   2.   0.   0.   0.   0.   3.   0.   0.  -0.1  0. ]",False
94,"[ 1.   0.   3.   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   1.
  1.   1.   0.   0.   1.   1.   1.   0.   0.   1.  -0.2  0. ]",3,-1.5,"[ 0.   0.   0.   0.   1.   1.   0.   3.   0.   1.   1.   0.   0.   1.
  0.   0.   2.   0.   1.   1.   1.   0.   0.   1.  -0.1  0. ]",False
95,"[1.  1.  0.  0.  3.  1.  1.  0.  0.  0.  1.  1.  0.  2.  1.  1.  0.  0.
 3.  1.  1.  0.  0.  0.  0.1 0.2]",7,-1.5,"[1.  0.  0.  0.  0.  1.  2.  0.  2.  0.  1.  0.  3.  0.  1.  0.  0.  0.
 0.  1.  0.  0.  0.  0.  0.  0.1]",False
96,"[ 1.   1.   1.   1.   1.   0.   0.   3.   0.   0.   0.   0.   0.   0.
  2.   0.   2.   0.   0.   0.   0.   3.   0.   0.  -0.1  0. ]",3,25,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",True
97,"[ 0.   0.   0.   0.   1.   1.   0.   3.   0.   1.   1.   0.   0.   1.
  0.   0.   2.   0.   1.   1.   1.   0.   0.   1.  -0.1  0. ]",3,25,"[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 2. 0. 1. 0. 0. 0. 0. 1.
 0. 0.]",True
98,"[1.  0.  0.  0.  0.  1.  2.  0.  2.  0.  1.  0.  3.  0.  1.  0.  0.  0.
 0.  1.  0.  0.  0.  0.  0.  0.1]",3,-1.7071067811865475,"[1.  0.  0.  3.  0.  1.  0.  0.  2.  0.  1.  0.  0.  0.  1.  0.  2.  3.
 0.  1.  0.  0.  0.  0.  0.1 0.1]",False
99,"[1.  0.  0.  3.  0.  1.  0.  0.  2.  0.  1.  0.  0.  0.  1.  0.  2.  3.
 0.  1.  0.  0.  0.  0.  0.1 0.1]",4,-1.5,"[1.  0.  0.  0.  0.  1.  0.  2.  0.  0.  1.  0.  3.  0.  1.  0.  0.  0.
 0.  1.  0.  0.  0.  0.  0.  0.1]",False
100,"[1.  0.  0.  0.  0.  1.  0.  2.  0.  0.  1.  0.  3.  0.  1.  0.  0.  0.
 0.  1.  0.  0.  0.  0.  0.  0.1]",3,-1.7071067811865475,"[1.  0.  0.  3.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  2.  3.
 0.  1.  0.  0.  0.  0.  0.1 0.1]",False
101,"[1.  0.  0.  3.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  2.  3.
 0.  1.  0.  0.  0.  0.  0.1 0.1]",4,-1.5,"[1.  0.  0.  0.  0.  1.  0.  2.  0.  0.  1.  0.  3.  0.  1.  0.  0.  0.
 0.  1.  0.  0.  0.  0.  0.  0.1]",False
102,"[1.  0.  0.  0.  0.  1.  0.  2.  0.  0.  1.  0.  3.  0.  1.  0.  0.  0.
 0.  1.  0.  0.  0.  0.  0.  0.1]",6,25,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",True
103,"[ 1.   0.   2.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.
  1.   0.   0.   0.   0.   1.   1.   1.   1.   1.  -0.7  0.8]",5,-5.6097722286464435,"[ 0.   0.   0.   0.   1.   0.   2.   0.   0.   0.   0.   0.   0.   0.
  0.   2.   0.   0.   0.   0.   0.   0.   0.   0.  -0.6  0.7]",False
104,"[ 0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   3.  -0.7 -0.5]",0,-4.60555127546399,"[ 0.   0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   0.   0.   0.  -0.6 -0.4]",False
105,"[1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.
 0.  1.  0.  2.  0.  0.  0.3 0.6]",7,-3.692582403567252,"[0.  0.  0.  0.  1.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.
 0.  0.  0.  0.  0.  0.  0.2 0.5]",False
106,"[ 0.   0.   0.   0.   1.   0.   2.   0.   0.   0.   0.   0.   0.   0.
  0.   2.   0.   0.   0.   0.   0.   0.   0.   0.  -0.6  0.7]",5,-4.905124837953327,"[ 0.   0.   0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   2.   0.
  0.   2.   0.   0.   0.   0.   0.   0.   0.   0.  -0.5  0.6]",False
107,"[ 0.   0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   0.   0.   0.  -0.6 -0.4]",0,-3.9154759474226504,"[ 0.   0.   1.   1.   1.   0.   0.   0.   0.   1.   0.   0.   1.   1.
  0.   0.   0.   2.   0.   0.   2.   0.   0.   0.  -0.5 -0.3]",False
108,"[0.  0.  0.  0.  1.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.
 0.  0.  0.  0.  0.  0.  0.2 0.5]",7,-3.0615528128088303,"[0.  0.  0.  2.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  1.  1.  1.  1.  1.  0.1 0.4]",False
109,"[ 0.   0.   0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   2.   0.
  0.   2.   0.   0.   0.   0.   0.   0.   0.   0.  -0.5  0.6]",3,-10,"[ 0.   0.   0.   0.   1.   0.   0.   2.   1.   1.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   2.   0.   0.  -0.5  0.6]",True
110,"[ 0.   0.   1.   1.   1.   0.   0.   0.   0.   1.   0.   0.   1.   1.
  0.   0.   0.   2.   0.   0.   2.   0.   0.   0.  -0.5 -0.3]",0,-3.23606797749979,"[ 0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.   0.   0.
  0.   0.   0.   2.   1.   0.   0.   0.   2.   0.  -0.4 -0.2]",False
111,"[0.  0.  0.  2.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  1.  1.  1.  1.  1.  0.1 0.4]",5,-2.802775637731995,"[0.  2.  1.  1.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.
 0.  0.  0.  0.  0.  0.  0.2 0.3]",False
112,"[ 0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.   0.   0.
  0.   0.   0.   2.   1.   0.   0.   0.   2.   0.  -0.4 -0.2]",0,-2.58113883008419,"[ 1.   0.   0.   0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   1.
  1.   0.   0.   2.   0.   1.   0.   0.   0.   0.  -0.3 -0.1]",False
113,"[0.  2.  1.  1.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.
 0.  0.  0.  0.  0.  0.  0.2 0.3]",7,-2.118033988749895,"[2.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 3.  1.  1.  1.  1.  1.  0.1 0.2]",False
114,"[ 1.   0.   0.   0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   1.
  1.   0.   0.   2.   0.   1.   0.   0.   0.   0.  -0.3 -0.1]",0,-2.0,"[ 1.   1.   3.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.
  1.   1.   0.   2.   0.   1.   1.   0.   0.   0.  -0.2  0. ]",False
115,"[2.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 3.  1.  1.  1.  1.  1.  0.1 0.2]",6,-1.7071067811865475,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  3.
 0.  1.  1.  1.  1.  1.  0.1 0.1]",False
116,"[ 1.   1.   3.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.
  1.   1.   0.   2.   0.   1.   1.   0.   0.   0.  -0.2  0. ]",5,-1.7071067811865475,"[ 1.   1.   1.   1.   1.   1.   3.   0.   0.   0.   1.   0.   0.   0.
  1.   2.   0.   0.   1.   1.   0.   0.   0.   1.  -0.1 -0.1]",False
117,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  3.
 0.  1.  1.  1.  1.  1.  0.1 0.1]",7,25,"[0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 0. 0.]",True
118,"[ 1.   1.   1.   1.   1.   1.   3.   0.   0.   0.   1.   0.   0.   0.
  1.   2.   0.   0.   1.   1.   0.   0.   0.   1.  -0.1 -0.1]",0,25,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 1. 1. 0. 2. 0. 1. 1. 0. 0. 0.
 0. 0.]",True
119,"[ 0.   3.   0.   1.   0.   0.   0.   0.   0.   0.   2.   0.   0.   0.
  1.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.5  0.3]",5,-3.23606797749979,"[ 0.   0.   1.   0.   0.   3.   0.   1.   0.   2.   0.   0.   0.   0.
  0.   2.   0.   0.   0.   0.   0.   0.   0.   0.  -0.4  0.2]",False
120,"[ 0.   1.   0.   3.   0.   0.   0.   0.   0.   0.   0.   1.   0.   2.
  0.   1.   1.   0.   0.   0.   0.   0.   0.   0.  -0.2  0.1]",5,-1.5,"[ 0.   1.   0.   0.   1.   1.   0.   3.   0.   1.   0.   0.   0.   0.
  1.   2.   0.   2.   0.   1.   1.   0.   0.   0.  -0.1  0. ]",False
121,"[ 0.   0.   0.   1.   1.   1.   0.   0.   1.   1.   1.   0.   1.   1.
  0.   0.   0.   1.   1.   0.   0.   0.   1.   1.  -0.4 -0.5]",0,-3.5,"[ 0.   0.   0.   3.   1.   0.   0.   0.   0.   1.   0.   1.   0.   1.
  0.   1.   0.   2.   1.   0.   0.   0.   0.   1.  -0.3 -0.4]",False
122,"[ 0.   0.   1.   0.   0.   3.   0.   1.   0.   2.   0.   0.   0.   0.
  0.   2.   0.   0.   0.   0.   0.   0.   0.   0.  -0.4  0.2]",5,-2.58113883008419,"[ 0.   0.   0.   0.   1.   0.   1.   2.   0.   1.   0.   1.   0.   1.
  0.   2.   0.   0.   1.   0.   0.   0.   0.   1.  -0.3  0.1]",False
123,"[ 0.   1.   0.   0.   1.   1.   0.   3.   0.   1.   0.   0.   0.   0.
  1.   2.   0.   2.   0.   1.   1.   0.   0.   0.  -0.1  0. ]",0,-1.5,"[0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  3.  0.  0.  0.  0.  2.
 0.  0.  1.  0.  0.  0.  0.  0.1]",False
124,"[ 0.   0.   0.   3.   1.   0.   0.   0.   0.   1.   0.   1.   0.   1.
  0.   1.   0.   2.   1.   0.   0.   0.   0.   1.  -0.3 -0.4]",0,-2.802775637731995,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   0.
  0.   0.   1.   2.   0.   3.   0.   1.   0.   0.  -0.2 -0.3]",False
125,"[ 0.   0.   0.   0.   1.   0.   1.   2.   0.   1.   0.   1.   0.   1.
  0.   2.   0.   0.   1.   0.   0.   0.   0.   1.  -0.3  0.1]",5,-2.0,"[ 0.   0.   3.   1.   1.   2.   0.   0.   1.   1.   1.   0.   1.   1.
  1.   2.   0.   1.   1.   0.   0.   0.   1.   1.  -0.2  0. ]",False
126,"[0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  3.  0.  0.  0.  0.  2.
 0.  0.  1.  0.  0.  0.  0.  0.1]",5,-1.5,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  1.  0.  1.  1.  2.  3.  0.
 1.  0.  0.  0.  0.  0.  0.1 0. ]",False
127,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   0.
  0.   0.   1.   2.   0.   3.   0.   1.   0.   0.  -0.2 -0.3]",0,-2.118033988749895,"[ 1.   1.   1.   1.   1.   3.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   2.   0.   1.   0.   0.   1.   0.  -0.1 -0.2]",False
128,"[ 0.   0.   3.   1.   1.   2.   0.   0.   1.   1.   1.   0.   1.   1.
  1.   2.   0.   1.   1.   0.   0.   0.   1.   1.  -0.2  0. ]",3,-1.5,"[ 0.   0.   0.   1.   1.   0.   0.   3.   1.   1.   0.   0.   1.   1.
  1.   0.   2.   1.   1.   1.   0.   0.   1.   1.  -0.1  0. ]",False
129,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  1.  0.  1.  1.  2.  3.  0.
 1.  0.  0.  0.  0.  0.  0.1 0. ]",4,25,"[0. 0. 0. 0. 0. 0. 1. 2. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0.]",True
130,"[ 1.   1.   1.   1.   1.   3.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   2.   0.   1.   0.   0.   1.   0.  -0.1 -0.2]",1,-1.7071067811865475,"[ 1.   1.   1.   1.   1.   0.   3.   0.   0.   0.   0.   0.   2.   0.
  0.   0.   0.   0.   0.   0.   1.   2.   0.   1.  -0.1 -0.1]",False
131,"[ 0.   0.   0.   1.   1.   0.   0.   3.   1.   1.   0.   0.   1.   1.
  1.   0.   2.   1.   1.   1.   0.   0.   1.   1.  -0.1  0. ]",0,-1.5,"[1.  1.  1.  1.  1.  0.  0.  0.  0.  1.  0.  0.  3.  1.  0.  0.  0.  2.
 1.  0.  1.  0.  0.  1.  0.  0.1]",False
132,"[ 1.   1.   1.   1.   1.   0.   3.   0.   0.   0.   0.   0.   2.   0.
  0.   0.   0.   0.   0.   0.   1.   2.   0.   1.  -0.1 -0.1]",0,25,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0.
 0. 0.]",True
133,"[1.  1.  1.  1.  1.  0.  0.  0.  0.  1.  0.  0.  3.  1.  0.  0.  0.  2.
 1.  0.  1.  0.  0.  1.  0.  0.1]",6,25,"[1. 1. 1. 1. 1. 0. 0. 0. 1. 1. 0. 2. 1. 1. 0. 0. 0. 1. 1. 1. 0. 0. 1. 1.
 0. 0.]",True
134,"[ 0.   0.   0.   0.   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   1.   0.   1.   1.  -0.2 -0.5]",2,-3.5,"[ 0.   1.   1.   0.   0.   0.   1.   0.   2.   0.   0.   0.   0.   0.
  0.   0.   1.   0.   1.   0.   1.   1.   0.   1.  -0.3 -0.4]",False
135,"[ 0.   0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.7  0.2]",0,-4.354101966249685,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   1.   1.
  0.   0.   0.   2.   0.   1.   1.   1.   1.   1.  -0.6  0.3]",False
136,"[ 0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.   1.   1.
  1.   0.   0.   1.   1.   1.   0.   0.   1.   1.  -0.4 -0.6]",0,-3.9154759474226504,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   2.   1.   1.   1.   0.   0.   1.  -0.3 -0.5]",False
137,"[ 0.   1.   1.   0.   0.   0.   1.   0.   2.   0.   0.   0.   0.   0.
  0.   0.   1.   0.   1.   0.   1.   1.   0.   1.  -0.3 -0.4]",2,-3.5,"[ 0.   0.   1.   0.   0.   0.   0.   0.   2.   0.   0.   0.   1.   0.
  0.   2.   1.   1.   0.   0.   0.   0.   0.   0.  -0.4 -0.3]",False
138,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   1.   1.
  0.   0.   0.   2.   0.   1.   1.   1.   1.   1.  -0.6  0.3]",5,-3.692582403567252,"[ 0.   0.   1.   0.   0.   0.   0.   0.   2.   0.   0.   0.   1.   0.
  0.   2.   1.   1.   0.   0.   0.   0.   0.   0.  -0.5  0.2]",False
139,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  0.   0.   0.   2.   1.   1.   1.   0.   0.   1.  -0.3 -0.5]",0,-3.23606797749979,"[ 3.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   0.   0.   0.  -0.2 -0.4]",False
140,"[ 0.   0.   1.   0.   0.   0.   0.   0.   2.   0.   0.   0.   1.   0.
  0.   2.   1.   1.   0.   0.   0.   0.   0.   0.  -0.4 -0.3]",0,-2.802775637731995,"[ 0.   0.   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   0.
  0.   0.   0.   2.   1.   0.   0.   0.   1.   1.  -0.3 -0.2]",False
141,"[ 0.   0.   1.   0.   0.   0.   0.   0.   2.   0.   0.   0.   1.   0.
  0.   2.   1.   1.   0.   0.   0.   0.   0.   0.  -0.5  0.2]",3,-3.23606797749979,"[ 0.   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.
  0.   0.   2.   1.   0.   0.   0.   1.   1.   0.  -0.4  0.2]",False
142,"[ 3.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   0.   0.   0.  -0.2 -0.4]",0,-2.58113883008419,"[ 0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.
  1.   0.   0.   2.   0.   0.   0.   0.   0.   0.  -0.1 -0.3]",False
143,"[ 0.   0.   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   0.
  0.   0.   0.   2.   1.   0.   0.   0.   1.   1.  -0.3 -0.2]",0,-2.118033988749895,"[ 1.   3.   0.   0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   1.
  1.   0.   0.   2.   2.   1.   0.   0.   0.   0.  -0.2 -0.1]",False
144,"[ 0.   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.
  0.   0.   2.   1.   0.   0.   0.   1.   1.   0.  -0.4  0.2]",5,-2.58113883008419,"[ 0.   0.   0.   0.   2.   0.   1.   1.   0.   0.   0.   1.   0.   0.
  2.   2.   0.   0.   0.   0.   0.   1.   0.   1.  -0.3  0.1]",False
145,"[ 0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.
  1.   0.   0.   2.   0.   0.   0.   0.   0.   0.  -0.1 -0.3]",0,-2.0,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   3.   0.   0.   0.
  0.   0.   0.   2.   0.   1.   1.   0.   0.   0.   0.  -0.2]",False
146,"[ 1.   3.   0.   0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   1.
  1.   0.   0.   2.   2.   1.   0.   0.   0.   0.  -0.2 -0.1]",3,-1.7071067811865475,"[ 1.   0.   0.   0.   3.   1.   3.   0.   0.   0.   1.   0.   0.   1.
  1.   0.   2.   0.   1.   1.   0.   0.   0.   0.  -0.1 -0.1]",False
147,"[ 0.   0.   0.   0.   2.   0.   1.   1.   0.   0.   0.   1.   0.   0.
  2.   2.   0.   0.   0.   0.   0.   1.   0.   1.  -0.3  0.1]",5,-2.0,"[ 3.   0.   2.   0.   0.   0.   0.   0.   0.   0.   1.   1.   0.   0.
  1.   2.   0.   0.   0.   0.   0.   0.   0.   0.  -0.2  0. ]",False
148,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   3.   0.   0.   0.
  0.   0.   0.   2.   0.   1.   1.   0.   0.   0.   0.  -0.2]",2,-1.7071067811865475,"[ 0.   0.   0.   0.   0.   0.   3.   0.   2.   0.   0.   0.   0.   0.
  0.   1.   1.   0.   0.   0.   1.   2.   0.   0.  -0.1 -0.1]",False
149,"[ 1.   0.   0.   0.   3.   1.   3.   0.   0.   0.   1.   0.   0.   1.
  1.   0.   2.   0.   1.   1.   0.   0.   0.   0.  -0.1 -0.1]",0,25,"[1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 2. 0. 1. 1. 0. 0. 0.
 0. 0.]",True
